Timestamp,STG Gross Power (MW),HP Steam Inlet Flow (KPPH),HP Steam Inlet Pressure (PSIA),HP Steam Inlet Temperature (DEGF),LP Steam Inlet Flow (KPPH),LP Steam Inlet Pressure (PSIA),LP Steam Admin Temperature (DEGF),LP Steam Exhaust Pressure (PSIA),HP Flow Function,HP Isentropic Efficiency (%),LP Flow Function,LP Isentropic Efficiency (%)
2018-06-21,163.81996,1219.6685,928.3472,940.8344,281.345,85.65304,438.24258,1.3828517,37005.902,92.1806,74991.61,60.17694
2018-06-22,159.60475,1192.5247,907.68713,938.65173,275.58893,83.78869,436.32614,1.3966365,36993.414,92.14793,75025.14,60.20441
2018-06-23,158.8715,1182.9807,899.65735,936.9192,272.81726,83.01596,433.41647,1.2942537,37005.87,92.0441,74841.375,60.177357
2018-06-24,162.55568,1219.5317,929.2488,942.34766,280.11853,85.62976,437.95584,1.512667,36990.273,92.1068,74665.695,60.178223
2018-06-25,162.21,1204.4131,917.29144,939.44165,279.02438,84.59267,437.4158,1.3350043,36973.57,92.09428,75274.58,60.359875
2018-06-26,164.85356,1223.8102,931.58826,939.3196,283.18646,85.84675,438.8613,1.345759,36975.258,92.104996,75338.59,60.29794
2018-06-27,162.57751,1210.0149,921.1099,937.3488,283.1717,85.17537,438.2138,1.3745836,36952.97,92.15549,75899.016,60.346535
2018-06-28,163.76585,1229.4913,936.1049,941.31305,283.31284,86.37627,438.66406,1.5339048,36994.977,92.14539,74897.055,60.188988
2018-06-29,166.82724,1246.5793,948.6862,943.45355,285.96826,87.38442,440.32666,1.4871932,37032.32,92.135635,74792.89,60.175816
2018-06-30,165.05122,1236.6283,942.55,945.76184,280.66483,86.54529,439.07706,1.5225147,37019.36,91.99106,74068.445,60.233223
2018-07-01,163.88988,1232.404,939.43646,946.90704,278.66476,86.19855,438.24896,1.5707725,37036.797,92.01442,73800.5,60.10796
2018-07-02,163.67442,1233.4756,940.3163,947.86646,277.8713,86.17383,438.01227,1.5959535,37048.785,92.045204,73601.66,59.93582
2018-07-03,169.51488,1272.0569,971.1559,955.50543,281.29266,88.54903,438.91336,1.6152605,37092.945,91.9135,72699.93,59.971107
2018-07-04,164.8938,1241.2039,944.5644,941.7384,285.95837,86.915375,439.5399,1.5781217,37010.18,92.00566,75150.35,60.12194
2018-07-05,168.02292,1265.4911,962.80963,945.39233,289.10516,88.471596,441.32462,1.6211958,37056.46,92.022545,74700.29,59.964714
2018-07-06,163.51779,1225.5365,934.1297,941.20386,282.50555,86.0429,439.0939,1.5082643,36954.176,92.01985,74988.984,60.30427
2018-07-07,161.81592,1207.3417,918.9424,939.2312,278.63177,84.637184,437.7843,1.4033499,36991.53,92.00025,75143.836,60.35888
2018-07-08,162.74269,1217.7283,928.43304,940.74286,280.50473,85.354485,438.35388,1.4600443,36942.383,91.8552,75040.28,60.33179
2018-07-09,166.26875,1237.1793,941.5019,942.7001,285.50076,86.81119,439.6823,1.4131067,37028.86,91.98415,75129.32,60.34578
2018-07-10,175.33112,1306.3698,999.8216,963.8447,279.22946,90.54482,439.65134,1.5633025,37112.64,91.715935,70736.72,60.08112
2018-07-11,167.20158,1245.8145,948.3833,942.191,287.83002,87.470024,440.44736,1.441947,37002.805,92.014496,75198.37,60.301563
2018-07-12,167.17482,1243.4343,946.8685,941.0897,287.07037,87.22548,440.54068,1.4071735,36973.996,92.03699,75228.2,60.320103
2018-07-13,166.91252,1242.7621,946.08154,942.2052,284.95322,87.01251,439.58057,1.4113556,37004.27,92.00051,74810.336,60.268124
2018-07-14,164.2833,1230.8073,937.72375,944.8537,280.81296,86.22583,438.9913,1.5112995,37025.223,91.97892,74379.53,60.229557
2018-07-15,160.3785,1204.6345,917.4941,941.7336,275.0756,84.41163,435.76715,1.4884982,37008.37,92.0376,74285.92,60.17373
2018-07-16,163.46973,1230.6116,937.3131,945.41797,279.5718,86.1572,438.1009,1.5739654,37045.047,92.00863,74069.85,60.091682
2018-07-17,160.77444,1209.4835,920.7903,940.7917,277.81635,84.91904,437.2541,1.5223169,37005.277,92.12748,74647.99,60.107513
2018-07-18,161.7809,1204.3182,917.7364,941.476,275.4092,84.48101,436.7096,1.3647975,36984.266,92.011086,74367.03,60.35021
2018-07-19,162.42026,1225.2455,933.0368,940.32404,283.7401,86.04668,438.2053,1.5967184,36975.938,92.08052,75247.414,60.131557
2018-07-23,163.93633,1234.5231,939.745,940.4136,285.52985,86.665016,439.54688,1.5834177,36983.043,92.059326,75269.33,60.194706
2018-07-24,164.21013,1235.7867,940.17694,940.6941,285.24353,86.66847,439.08017,1.56622,37008.62,92.07578,75163.33,60.139454
2018-07-25,163.28429,1226.3652,933.61694,940.4832,284.26312,86.172195,438.20554,1.5327295,36988.14,92.08183,75301.586,60.220154
2018-07-26,162.4467,1220.8622,929.4295,941.7829,280.22144,85.67793,437.91153,1.5342565,37013.3,92.103004,74658.22,60.1675
2018-07-27,162.45747,1218.1478,927.5402,941.6434,279.47797,85.452065,437.87802,1.4973361,37005.664,92.06401,74653.58,60.25914
2018-07-28,164.80664,1231.1509,937.9998,941.0734,285.20706,86.514824,439.24365,1.4680282,36964.0,92.039406,75302.88,60.347435
2018-07-29,163.08194,1214.581,925.0876,940.9206,278.6026,85.11652,437.34714,1.3748895,36987.45,91.97066,74683.35,60.311333
2018-07-30,161.89139,1207.2489,919.28326,939.4349,278.12164,84.69483,437.27924,1.3889841,36977.88,92.08412,74932.76,60.297688
2018-07-31,164.19933,1229.6284,934.24634,940.617,282.96634,86.08852,438.28824,1.4538273,37066.15,92.036385,75029.87,60.062164
2018-08-01,163.53412,1232.3442,937.65906,942.7774,282.34695,86.35157,438.83844,1.5850179,37041.688,92.03809,74667.62,60.09818
2018-08-02,163.64885,1229.9331,935.5821,939.6192,284.4039,86.292816,438.9342,1.5346845,37001.8,92.03867,75263.586,60.214855
2018-08-03,163.47855,1229.5278,935.1148,939.7144,284.33484,86.22025,438.80884,1.5388138,37009.82,92.05487,75305.7,60.13837
2018-08-04,163.78035,1229.2827,935.68005,940.73694,283.11765,86.14876,437.94196,1.5063784,36996.273,91.985306,75011.86,60.200474
2018-08-05,164.46863,1236.0719,940.75336,943.9371,281.17044,86.39922,437.638,1.5419065,37046.766,91.91736,74256.99,60.20194
2018-08-06,163.33455,1230.0492,936.2901,943.939,280.08054,86.04604,437.83667,1.5642786,37046.01,91.98776,74294.04,60.082603
2018-08-07,162.8315,1227.6432,934.3875,942.6225,281.36594,86.02707,437.42612,1.5729891,37030.223,92.04371,74624.5,60.012386
2018-08-08,164.50194,1239.6077,943.7078,943.6909,283.31442,86.88118,439.00464,1.592028,37027.75,92.04173,74467.02,60.055187
2018-08-09,164.0394,1230.0052,937.2845,942.39966,281.63748,86.27057,438.15915,1.5122559,36979.848,92.00047,74522.875,60.28266
2018-08-10,164.34982,1230.3922,936.25226,940.48914,283.7456,86.3876,438.44446,1.4807062,37002.703,92.07777,74986.57,60.261364
2018-08-11,162.532,1218.9703,927.6508,938.769,282.11118,85.60059,437.5687,1.4803188,36979.93,92.0769,75205.02,60.223557
2018-08-12,163.86256,1229.1278,935.075,940.8348,282.62045,86.1576,438.21304,1.4996045,37017.855,92.0534,74881.96,60.187637
2018-08-13,163.43228,1225.5652,931.6329,937.2525,286.96667,86.22484,438.94785,1.4954853,36992.684,92.139046,76007.195,60.234604
2018-08-14,162.5231,1216.5883,926.0565,937.8882,281.06473,85.48073,437.90927,1.4468497,36959.17,92.736206,75039.21,60.20674
2018-08-15,162.4737,1221.5502,930.26636,942.063,279.04025,85.56872,437.09485,1.5245755,37004.742,92.06419,74393.97,60.11226
2018-08-16,164.68051,1237.4939,941.86053,942.80927,283.36252,86.662544,438.75427,1.5485892,37026.08,92.00289,74664.0,60.181747
2018-08-17,163.52327,1232.3706,937.557,942.06696,282.55954,86.32449,438.57236,1.5749389,37034.125,92.048294,74740.85,60.052338
2018-08-18,162.45224,1222.9161,931.0698,940.94226,281.40652,85.84482,438.003,1.5522242,36994.844,92.13968,74823.43,60.092636
2018-08-19,158.89932,1186.3293,902.53326,938.6792,272.42868,83.17335,435.05832,1.3596884,37017.332,92.018,74667.35,60.277714
2018-08-20,163.22731,1217.5973,926.5444,938.77496,280.9412,85.3632,437.74356,1.3921611,36984.137,91.93992,75114.84,60.342728
2018-08-21,164.09483,1227.463,934.1694,938.4869,284.6171,86.19001,438.54102,1.4551922,36966.86,92.08895,75395.164,60.258972
2018-08-22,159.82703,1201.3575,914.59534,940.63007,275.42087,84.32638,435.4896,1.48767,37009.47,92.104034,74445.04,60.087635
2018-08-23,163.56844,1214.2388,923.9072,938.1832,281.0641,85.22794,437.932,1.3230145,36980.305,92.0637,75277.24,60.33748
2018-08-24,163.29616,1215.9369,924.9661,939.82635,280.01465,85.15503,437.04312,1.3668483,37016.684,91.9557,75018.49,60.317146
2018-08-25,166.59349,1239.746,942.5658,938.89514,287.31967,86.9126,439.27444,1.3908726,37001.836,92.02261,75505.96,60.332603
2018-08-26,162.62184,1217.7782,927.2394,941.36536,280.75598,85.45154,437.89804,1.4747584,37002.367,92.05224,74990.36,60.244904
2018-08-27,163.26419,1229.921,935.7493,942.55707,281.2863,86.094475,438.2539,1.5667797,37042.156,92.06447,74588.75,60.052017
2018-08-28,165.09846,1248.4939,950.1174,944.6263,284.54614,87.360054,439.56595,1.6576269,37050.508,91.96145,74403.4,59.999847
2018-08-29,162.73756,1230.0834,936.45,945.2379,278.86026,85.999054,437.74094,1.6182706,37061.258,92.050095,74000.414,59.896095
2018-08-30,164.67105,1235.7853,939.98175,941.489,283.75235,86.56065,438.9383,1.5142912,37029.33,92.06638,74860.19,60.12842
2018-08-31,159.33586,1192.191,906.7192,936.9792,275.21872,83.56271,435.68466,1.3911078,36996.87,92.03999,75101.65,60.224686
2018-09-01,159.0621,1189.3792,905.50104,940.524,271.35428,83.18898,435.2001,1.388377,37016.992,91.93072,74365.164,60.269093
2018-09-02,164.92305,1239.5314,942.3953,938.9452,288.14807,86.91693,439.8156,1.5407722,37002.402,91.990875,75747.87,60.205204
2018-09-03,164.79523,1244.1748,945.9175,943.9071,283.76025,86.964424,439.10468,1.6197332,37079.5,91.96965,74518.875,60.035347
2018-09-04,164.60484,1238.6431,942.4401,942.3984,283.7978,86.65592,439.11185,1.5606624,37030.31,92.01785,74800.33,60.078773
2018-09-05,163.15027,1229.5989,936.17944,945.3339,278.6574,85.854645,438.12653,1.5763617,37058.543,91.9058,74095.65,60.06047
2018-09-06,160.49417,1211.0052,922.0393,943.02637,275.32135,84.70832,436.59985,1.5625523,37036.297,92.029976,74128.766,60.02134
2018-09-07,158.1433,1182.4299,903.9129,938.70575,272.85147,83.25597,435.31982,1.4573929,36819.39,91.9443,74673.305,61.111233
2018-09-08,160.85153,1196.556,908.9954,933.8134,278.88498,84.00528,436.6837,1.3153621,36985.97,92.02858,75746.7,60.421516
2018-09-09,159.13727,1193.9017,907.24786,930.2987,282.6725,84.111885,437.27634,1.424927,36920.273,92.02787,76703.46,60.33961
2018-09-10,157.20691,1187.9633,902.4403,933.791,277.6576,83.49526,436.13834,1.5223576,36993.74,92.05678,75852.98,60.113857
2018-09-11,156.46603,1193.2935,907.46155,936.2746,277.11185,83.782295,436.32324,1.6780782,36989.082,92.10174,75447.75,59.836987
2018-09-12,161.63748,1223.5281,929.7773,937.2951,284.79602,85.86762,438.70596,1.6159357,37007.516,92.05563,75736.38,59.986214
2018-09-13,165.5984,1240.494,943.4623,938.63495,289.52115,87.1196,440.7471,1.50811,36983.35,92.09555,75970.81,60.257683
2018-09-14,166.49428,1246.1345,946.5978,937.0232,290.98883,87.466774,440.83398,1.4790059,36999.13,92.06423,76057.21,60.242172
2018-09-15,166.76923,1244.6122,946.58856,936.92224,290.754,87.452576,440.95703,1.4435239,36952.63,92.04404,76015.19,60.348526
2018-09-16,163.88799,1240.8423,944.2317,941.2807,285.74207,86.920525,439.7567,1.6556536,37006.914,91.96514,75108.98,59.953846
2018-09-17,163.05151,1231.1244,936.63544,938.61017,287.33194,85.4614,439.19235,1.5080669,36978.008,91.922714,76799.805,59.229088
2018-09-18,163.37112,1228.8152,935.27856,939.0781,285.51022,85.95701,438.94205,1.5048894,36971.742,92.06569,75866.39,59.768677
2018-09-19,162.71786,1215.2627,924.34644,939.35565,279.87665,85.238106,437.57126,1.4062023,37011.957,92.06313,74929.92,60.227486
2018-09-20,165.08662,1228.8953,933.6124,936.1129,287.195,86.26185,439.5542,1.3682041,36994.164,92.07503,76058.67,60.262394
2018-09-21,160.28285,1196.698,910.3116,937.64404,275.83084,83.85291,435.8375,1.3628509,36997.56,92.05391,75004.086,60.199482
2018-09-22,164.66054,1237.2296,939.1256,932.44867,293.37402,87.07088,440.43802,1.5066489,36962.18,92.140495,76991.72,60.139828
2018-09-23,163.54851,1231.1515,933.84406,931.64575,291.8591,86.59186,439.59326,1.5124946,36980.117,92.13743,76993.734,60.08986
2018-09-24,161.551,1213.6978,921.80914,934.4594,284.36484,85.16842,438.38403,1.476557,36990.336,91.96826,76244.17,60.251457
2018-09-25,161.32426,1218.8564,924.67114,932.0974,287.9671,85.71664,438.83484,1.5529991,36991.047,92.13032,76720.84,60.025555
2018-09-26,160.47218,1204.4152,959.9413,939.5589,282.30716,84.73385,439.15427,1.4801023,35444.94,91.04787,76158.64,60.01276
2018-09-27,159.30928,1196.992,908.70966,933.3155,280.3482,84.132195,437.26196,1.4456606,37003.004,92.137856,76054.85,60.125427
2018-09-28,157.58788,1197.8951,900.7576,932.81067,279.67624,83.474556,435.34183,1.4575516,37360.902,92.101234,76380.49,58.960934
2018-10-13,156.57495,1091.9481,882.5828,931.7576,271.98636,82.074234,431.06445,1.3302487,34758.438,91.89447,75372.125,69.06417
2018-10-14,161.58011,1122.8425,913.71674,930.0115,285.15192,84.929184,437.4297,1.3549132,34465.586,91.94255,76630.83,69.04978
2018-10-15,159.77098,1120.8402,913.9328,933.4098,281.45657,84.74926,437.15338,1.5136212,34447.3,92.20316,75776.71,68.91829
2018-10-16,154.69406,1079.6393,873.5875,927.88104,270.139,81.40242,432.61484,1.2878064,34682.88,92.07649,75508.555,68.55891
2018-10-17,160.6255,1117.3041,909.019,929.13586,282.85022,84.488266,436.86063,1.3508509,34468.598,92.17949,76366.41,68.83593
2018-10-18,164.61504,1138.3795,926.56085,926.36584,292.85754,86.18254,440.17365,1.3197153,34389.52,92.17976,77669.33,69.02053
2018-10-19,161.8007,1122.3932,915.166,931.3107,282.8928,84.85115,436.61786,1.3373454,34415.293,92.199295,76051.58,68.945335
2018-10-20,158.827,1106.7308,903.5645,932.4942,277.84326,83.883125,435.9851,1.397764,34400.438,92.208694,75540.93,69.0337
2018-10-21,164.36958,1135.3433,924.1274,924.6969,293.5855,86.17366,440.384,1.3132756,34365.715,92.13424,77879.78,69.218155
2018-10-22,165.30447,1142.091,930.232,926.1808,294.35858,86.58273,440.764,1.3318384,34358.387,92.177284,77724.57,69.1937
2018-10-23,163.97243,1136.0383,926.1113,928.0512,290.87512,86.12236,439.848,1.3587233,34360.152,92.14188,77164.195,69.13314
2018-10-24,164.2951,1136.3978,925.72076,925.4915,293.11713,86.19764,440.2635,1.32405,34348.277,92.17401,77729.484,69.06938
2018-10-25,164.5218,1136.2238,925.4348,924.7449,293.54794,86.18827,440.3313,1.3192247,34342.9,92.16203,77854.81,69.267845
2018-10-26,163.5655,1132.989,923.24524,925.2526,292.5471,85.999176,440.15994,1.3496487,34336.043,92.18478,77753.6,69.135925
2018-10-27,160.31981,1113.631,908.65765,927.17725,285.19934,84.63968,438.03137,1.3529632,34335.766,92.28584,76936.47,68.95045
2018-10-28,161.44438,1118.627,912.9554,927.54584,286.0873,84.96355,438.39148,1.3234526,34328.58,92.19572,76895.82,68.99993
2018-10-29,161.14024,1118.9272,913.07294,928.1345,285.8328,84.94407,438.33777,1.3516484,34342.098,92.23776,76841.96,68.92326
2018-10-30,163.42215,1129.8695,921.6156,927.5481,290.9143,85.7771,439.55725,1.3199719,34338.42,92.07136,77488.68,69.120125
2018-11-01,151.41963,1073.406,889.83575,934.5699,264.97406,80.669395,431.28555,1.5184555,33630.555,92.812325,76584.086,60.18764
2018-11-02,163.39516,1134.715,927.35455,934.3837,284.22324,85.9315,438.19836,1.3975747,34370.258,92.251686,75496.67,68.96492
2018-11-03,161.17287,1119.8855,911.701,928.3871,286.33218,84.800545,437.73184,1.3427407,34431.402,92.12671,77064.195,68.823944
2018-11-04,164.19925,1143.8176,930.9252,928.00586,292.84897,86.44214,440.09634,1.4099102,34412.375,92.07491,77425.73,68.85076
2018-11-05,162.40929,1132.6538,923.435,928.8275,288.64163,85.72324,439.1211,1.4290457,34373.402,92.01618,76918.69,68.9429
2018-11-06,159.71927,1111.8646,907.952,929.7854,281.7501,84.335884,437.21964,1.3858963,34347.996,92.09454,76242.07,69.08249
2018-11-07,161.25327,1119.8164,914.3551,931.1665,284.36734,84.8998,438.25034,1.378522,34365.492,92.08798,76483.94,69.13104
2018-11-08,163.36488,1131.3755,922.6441,926.5863,290.7008,85.76619,439.4927,1.3341658,34330.74,92.0678,77446.97,69.08395
2018-11-09,163.69652,1132.8285,922.34875,924.43414,293.0992,85.97753,439.8549,1.3152767,34353.254,92.18386,77907.97,68.98656
2018-11-10,164.7194,1141.2838,926.1361,920.124,298.46796,86.6342,440.4806,1.3016342,34398.76,92.13463,78756.01,68.81521
2018-11-11,165.40839,1144.9906,929.5238,922.4437,296.33154,86.63079,439.54877,1.2677833,34417.45,92.11723,78144.305,68.55893
2018-11-12,165.335,1143.4773,930.04193,924.6979,296.41833,86.596725,440.54236,1.3044341,34385.324,92.15338,78249.64,68.833084
2018-11-13,163.36337,1134.7698,924.0088,925.2671,293.02408,86.1109,439.9264,1.3514782,34361.41,92.09638,77770.64,68.843834
2018-11-14,165.8061,1149.0847,931.8172,921.414,300.21042,87.006615,441.3252,1.3229382,34437.457,92.05639,78911.07,68.882065
2018-11-15,161.59758,1121.0074,910.6219,922.44244,287.98273,84.79308,436.52774,1.2828785,34420.383,92.35312,77443.836,68.675644
2018-11-16,162.97256,1137.1984,924.09705,923.71375,295.84436,86.34208,439.3929,1.4093286,34407.94,92.06429,78280.164,68.79857
2018-11-17,163.49811,1139.9695,924.59064,922.3177,288.20416,85.711266,436.35077,1.3246944,34453.188,91.91171,76569.81,68.659744
2018-11-18,164.4474,1142.4866,928.7292,923.90234,296.15942,86.59083,439.78412,1.3390735,34393.52,91.92709,78153.71,68.826004
2018-11-20,163.79468,1135.967,921.393,924.97504,292.75543,85.996124,438.16153,1.2999387,34493.85,91.89151,77718.75,68.870476
2018-11-22,168.3005,1170.0273,946.4225,916.9543,311.65482,88.77536,442.5024,1.3549988,34439.21,92.095406,80313.48,68.57258
2018-11-26,166.04253,1153.959,936.9842,925.7234,299.50085,87.663284,438.7649,1.346174,34451.453,91.92677,77986.96,68.689
2018-11-27,161.99493,1126.7494,915.3767,923.5611,292.5265,85.7178,438.26593,1.325043,34423.355,92.12856,77919.484,68.617004
2018-11-28,165.89001,1155.8508,937.86237,922.29913,302.4367,87.93295,441.06418,1.3996806,34422.324,92.27903,78608.77,68.61208
2018-11-29,167.30579,1155.2056,938.1899,922.3991,301.52954,87.74055,441.3745,1.296317,34391.434,92.230835,78574.75,68.877335
2018-11-30,164.58035,1138.4049,924.84247,922.3772,296.7533,86.4117,439.48352,1.2795808,34396.742,92.27181,78455.91,68.67579
2018-12-06,164.69029,1145.3641,927.72095,920.1068,300.74478,86.89137,440.18277,1.3370899,34462.016,92.10557,79090.18,68.57268
2018-12-07,167.67268,1170.3782,947.59216,920.0455,308.2241,88.64489,441.17838,1.4066211,34451.477,92.09067,79457.12,68.48402
2018-12-08,165.06194,1156.7524,938.9197,920.23816,305.51947,87.81051,442.80084,1.5007346,34377.984,92.14794,79634.59,68.6798
2018-12-09,166.16579,1153.2216,933.2464,918.5297,302.8792,87.432495,441.2146,1.298014,34461.766,92.145226,79217.21,68.49583
2018-12-10,166.15283,1149.9629,932.9755,920.8067,301.70316,87.317825,441.95105,1.3125293,34409.68,92.17692,79047.81,68.83015
2018-12-11,165.51959,1152.5637,934.4396,919.76556,303.8574,87.6109,442.4916,1.3768766,34415.21,92.19155,79367.89,68.587944
2018-12-12,165.37956,1148.422,932.42896,922.6066,299.23996,87.10788,441.12018,1.3416356,34411.266,91.931984,78553.69,68.83071
2018-12-15,163.49149,1131.8163,922.05396,927.381,290.09375,85.77866,439.45154,1.3143722,34378.66,92.09103,77272.29,68.93794
2018-12-16,164.64859,1138.2815,925.027,923.1283,295.93173,86.51679,440.07407,1.2592609,34395.535,92.21422,78163.8,68.5407
2018-12-17,162.76921,1127.8932,917.84894,924.3425,291.55203,85.69023,438.89368,1.3126744,34374.914,92.2415,77714.07,68.850464
2018-12-18,165.12752,1145.0562,928.90594,920.91815,299.64328,86.87237,441.0112,1.3195335,34419.363,92.218315,78871.125,68.70626
2018-12-19,165.7833,1144.9484,927.73724,919.5683,300.42804,86.79613,439.8203,1.2140962,34441.35,92.35399,79070.03,68.19561
2019-01-02,164.9561,1144.493,930.491,924.0041,297.51648,86.762054,440.10938,1.3383484,34388.348,92.13373,78370.96,68.7738
2019-01-03,157.57729,1129.6774,888.3314,923.13184,291.75928,83.275154,435.24567,1.2875329,36310.13,92.19118,80830.63,63.52474
2019-01-04,163.07112,1133.5521,922.29486,924.04956,294.04147,86.115944,439.85324,1.3674738,34371.293,92.21748,78029.0,68.84313
2019-01-07,166.78346,1150.1962,933.5326,920.0138,302.30695,87.26942,441.64807,1.2678905,34382.6,92.14044,79237.086,68.919525
2019-01-09,162.12068,1128.3384,916.8328,922.794,294.5615,85.89526,439.2592,1.3551875,34404.492,92.06757,78341.83,68.78255
